PRODUCTIONDATE_DAY_LOC,SHIFT_NAME,LINE_NAME,CO_TYPE,CREW_ID,SIZE_TYPE,EFFECTIVE_RUNTIME,GOOD_PRODUCTION_QTY,REJECT_PRODUCTION_QTY,RUN_TIME,PRODUCTION_ORDER_RATE,INEFFICIENT_FLAG,NO_PRODUCT,DEFECTION_RATE
2025-02-13,Afternoon-2,MKBC0202,Material_Filament,C,Pro-Clean 5000,307.1253071,24700,616,308,162.8,0,0,0.02433243798388371
2025-02-13,Afternoon-2,MKBC0301,Material_Filament,C,Classic Clean 100,360.3548796,28432,437,362,78.9,0,0,0.015137344556444629
2025-02-13,Afternoon-2,MKBC0302,Material_Filament,C,Total Defense Shield,367.9594423,28732,430,369,78.9,0,0,0.014745216377477539
2025-02-13,Afternoon-2,MKBC0401,Bundle_Material,C,Zenith Active,443.93958,35850,373,445,81.43,0,0,0.010297324904066476
2025-02-13,Afternoon-2,MKBC0402,Material_Filament,C,Zenith Active,423.0627533,34150,653,426,162.86,0,0,0.018762750337614573
2025-02-13,Afternoon-2,MKBC0501,Material_Handle,C,Total Action Model S,351.6414141,27550,474,29,79.2,0,0,0.01691407365115615
2025-02-13,Afternoon-2,MKBC0501,Material_Filament,C,Total Action Model S,0.0,0,0,324,158.4,0,1,
2025-02-13,Afternoon-2,MKBC0502,Bundle_Material,C,ActiveClean Guard,319.1893604,24900,122,320,78.95,0,0,0.00487570937574934
2025-02-13,Afternoon-2,MKBC0601,Material_Filament,C,Total Defense Shield,408.8212928,31956,167,410,78.9,0,0,0.005198767238427295
2025-02-13,Afternoon-2,MKBC0602,Material_Filament,C,Total Defense Shield,394.6768061,30840,425,396,157.8,0,0,0.01359347513193667
2025-02-13,Afternoon-2,MKBC0701,Material_Handle,C,Junior Sparkle (Ages 2+),437.2093023,37300,634,439,86.0,0,0,0.016713238783149682
2025-02-13,Afternoon-2,MKBC0702,Material_Handle,C,Junior Sparkle (Ages 2+),404.6511628,34500,306,406,172.0,0,0,0.008791587657300466
2025-02-13,Afternoon-2,MKBC0901,Material_Filament,C,Total Defense Shield,338.504436,26408,670,342,157.8,0,0,0.02474333407194032
2025-02-13,Afternoon-2,MKBC0902,Material_Filament,C,Classic Clean 100,319.391635,24900,381,321,78.9,0,0,0.01507060638424113
2025-02-13,Afternoon-2,MKBC1001,Material_Handle,C,Defense Action Pro,410.8333333,24350,485,415,180.0,0,0,0.019528890678477955
2025-02-13,Afternoon-2,MKBC1002,Material_Handle,C,Deep Action White,395.8333333,23450,506,436,120.0,0,0,0.021122057104691935
2025-02-13,Afternoon-2,MKBC1101,Material_Filament,C,Classic Clean 100,383.269962,29940,371,385,78.9,0,0,0.012239780937613408
2025-02-13,Afternoon-2,MKBC1102,Material_Filament,C,EcoFresh Plus,412.7906977,35500,178,414,86.0,0,0,0.0049890688939963
2025-02-13,Afternoon-2,MKBC1201,Material_Handle,C,Junior Sparkle (Ages 2+),423.255814,36400,102,424,86.0,0,0,0.0027943674319215388
2025-02-13,Afternoon-2,MKBC1202,Material_Handle,C,EcoFresh Plus,396.7327888,33700,274,398,85.7,0,0,0.008064990875375287
2025-02-13,Afternoon-2,MKBC1301,Material_Handle,C,Advanced Hydro-Clean,352.0,8800,569,361,25.0,0,0,0.060732201942576586
2025-02-13,Afternoon-2,MKFX2101,Material_Filament,C,Classic Clean 100,421.5969582,32964,299,423,78.9,0,0,0.008988966719778732
2025-02-13,Afternoon-2,MKFX2102,Material_Filament,C,Classic Clean 100,434.3726236,34272,588,436,78.9,0,0,0.016867469879518072
2025-02-13,Afternoon-2,MKTU2001,Material_Handle,C,PureMint Fresh,392.0,9800,395,396,25.0,0,0,0.03874448258950466
2025-02-13,Afternoon-2,MKTU2002,Material_Handle,C,PureMint Fresh,408.0,10200,214,409,25.0,0,0,0.020549260610716342
2025-02-13,Afternoon-2,MKTU2004,Material_Handle,C,GreenClean Pro,378.600823,9200,398,380,24.3,0,0,0.0414669722858929
2025-02-13,Afternoon-2,MKTU2005,Material_Filament,C,Zenith GreenClean,320.8868145,8250,434,386,25.71,0,0,0.049976969138645785
2025-02-13,Afternoon-2,MKTU2006,Material_Handle,C,Total Action Green,424.0,10600,118,424,25.0,0,0,0.011009516700877029
2025-02-13,Afternoon-2,MKZA1401,Material_Filament,C,ActiveClean Guard,238.8059701,16000,313,240,67.0,0,0,0.019187151351682707
2025-02-13,Afternoon-2,MKZA1402,Material_Handle,C,ActiveClean Model X,257.0532915,16400,352,259,127.6,0,0,0.021012416427889206
2025-02-13,Afternoon-2,MKZA1501,Material_Handle,C,Super Soft Tech,311.9402985,20600,377,319,67.0,0,0,0.0179720646422272
2025-02-13,Afternoon-2,MKZA1502,Material_Filament,C,ActiveClean Guard,155.9701493,10450,352,160,67.0,0,0,0.032586558044806514
2025-02-13,Afternoon-2,MKZA1601,Material_Handle,C,Precision Grip 2.0,164.1791045,11000,677,169,67.0,0,0,0.05797722017641518
2025-02-13,Afternoon-2,MKZA1701,Material_Filament,C,Classic Clean 100,306.8656716,20560,153,309,67.0,0,0,0.007386665379230435
2025-02-13,Afternoon-2,MKZA1801,Material_Handle,C,Total Action Model S,220.8955224,14800,211,223,67.0,0,0,0.01405635867030844
2025-02-13,Afternoon-2,MKZA1802,Material_Handle,C,Total Action Model S,138.8059701,9300,476,141,67.0,0,0,0.04869067103109656
2025-02-13,Day-1,MAFT2201,Material_Handle,B,Renew 360,306.0,7344,501,324,24.0,0,0,0.06386233269598471
2025-02-13,Day-1,MAFT2202,Material_Handle,B,Renew 360,0.0,0,70,3,24.0,1,0,1.0
2025-02-13,Day-1,MAFT2205,Material_Handle,B,Oral Care 360,339.5,8148,571,359,24.0,0,0,0.06548916160110105
2025-02-13,Day-1,MHPT2301,Material_Handle,B,Deep Action White,308.3333333,14800,290,311,48.0,0,0,0.019218025182239893
2025-02-13,Day-1,MHPT2302,Material_Handle,B,Deep Action White,389.5833333,18700,475,392,96.0,0,0,0.024771838331160364
2025-02-13,Day-1,MHPT2303,Material_Handle,B,Total Action Model S,401.7991004,26500,549,403,66.7,0,0,0.02029649894635661
2025-02-13,Day-1,MHPT2304,Material_Filament,B,Total Defense Shield,421.4059531,26316,85,422,63.16,0,0,0.003219575016097875
2025-02-13,Day-1,MHPT2305,Material_Filament,B,Classic Clean 100,446.7405063,27934,385,449,63.2,0,0,0.01359511282178043
2025-02-13,Day-1,MHPT2306,Material_Filament,B,Total Defense Shield,430.9056365,26916,434,432,63.16,0,0,0.015868372943327238
2025-02-13,Day-1,MHPT2307,UNKNOWN,B,Total Defense Shield,383.0272324,23892,57,384,63.16,0,0,0.0023800576224477015
2025-02-13,Day-1,MKBC0101,Material_Handle,B,Ocean Explorer (Ages 6+),372.0930233,31700,286,374,172.0,0,0,0.008941411867692116
2025-02-13,Day-1,MKBC0102,Material_Filament,B,Pro-Clean 5000,272.7272727,22200,295,275,162.8,0,0,0.013114025338964214
2025-02-13,Day-1,MKBC0201,Material_Handle,B,EcoFresh Plus,221.7036173,19000,182,224,85.7,0,0,0.009488061724533417
2025-02-13,Day-1,MKBC0202,Material_Filament,B,Pro-Clean 5000,218.6732187,17800,236,221,81.4,0,0,0.013084941228653803
2025-02-13,Day-1,MKBC0301,Material_Filament,B,Classic Clean 100,361.5209125,28224,492,363,78.9,0,0,0.01713330547430004
2025-02-13,Day-1,MKBC0302,Material_Filament,B,Total Defense Shield,392.243346,30948,329,394,157.8,0,0,0.010518911660325479
2025-02-13,Day-1,MKBC0401,Bundle_Material,B,Zenith Active,39.9115805,6550,463,40,81.43,0,0,0.06602024811065164
2025-02-13,Day-1,MKBC0401,Bundle_Material,B,Zenith Classic Clean,368.5503686,29700,466,155,81.4,0,0,0.015447855201219916
2025-02-13,Day-1,MKBC0401,Material_Filament,B,Zenith Classic Clean,0.0,0,0,215,81.4,0,1,
2025-02-13,Day-1,MKBC0402,Material_Filament,B,Zenith Active,388.0633673,31300,551,389,162.86,0,0,0.01729929986499639
2025-02-13,Day-1,MKBC0501,Material_Handle,B,Total Action Model S,425.5050505,33400,438,427,79.2,0,0,0.0129440274247887
2025-02-13,Day-1,MKBC0502,Bundle_Material,B,ActiveClean Guard,354.6548448,27700,428,356,78.95,0,0,0.015216154721274175
2025-02-13,Day-1,MKBC0601,Material_Filament,B,Total Defense Shield,376.9328264,29440,1402,390,78.9,0,0,0.04545749302898645
2025-02-13,Day-1,MKBC0602,Material_Filament,B,Total Defense Shield,380.6337136,29732,337,383,157.8,0,0,0.011207555954637667
2025-02-13,Day-1,MKBC0701,Material_Handle,B,Junior Sparkle (Ages 2+),430.2325581,36700,482,431,86.0,0,0,0.012963261793340864
2025-02-13,Day-1,MKBC0702,Material_Handle,B,Junior Sparkle (Ages 2+),422.0930233,36300,114,422,172.0,0,0,0.0031306640303180094
2025-02-13,Day-1,MKBC0901,Material_Filament,B,Total Defense Shield,310.418251,24192,396,313,78.9,0,0,0.016105417276720352
2025-02-13,Day-1,MKBC0902,Material_Filament,B,Classic Clean 100,331.6603295,25868,279,334,157.8,0,0,0.010670440203465024
2025-02-13,Day-1,MKBC1001,Material_Handle,B,Defense Action Pro,380.0,22500,597,383,120.0,0,0,0.025847512663982334
2025-02-13,Day-1,MKBC1002,Material_Handle,B,Deep Action White,333.3333333,19700,496,338,60.0,0,0,0.024559318676965737
2025-02-13,Day-1,MKBC1101,Material_Filament,B,Classic Clean 100,178.8593156,14112,324,182,78.9,0,0,0.022443890274314215
2025-02-13,Day-1,MKBC1102,Material_Handle,B,EcoFresh Plus,348.8372093,29700,248,99,86.0,0,0,0.008281020435421397
2025-02-13,Day-1,MKBC1102,Material_Filament,B,EcoFresh Plus,0.0,0,0,251,86.0,0,1,
2025-02-13,Day-1,MKBC1201,Material_Handle,B,Junior Sparkle (Ages 2+),347.6744186,29600,398,348,172.0,0,0,0.013267551170078004
2025-02-13,Day-1,MKBC1202,Material_Handle,B,EcoFresh Plus,373.3955659,31700,444,376,85.7,0,0,0.013812842210054754
2025-02-13,Day-1,MKBC1301,Material_Handle,B,Advanced Hydro-Clean,376.0,9400,473,381,25.0,0,0,0.04790843715182822
2025-02-13,Day-1,MKFX2101,Material_Filament,B,Classic Clean 100,396.0456274,31248,210,397,78.9,0,0,0.006675567423230975
2025-02-13,Day-1,MKFX2102,Material_Filament,B,Classic Clean 100,434.3726236,34272,206,435,78.9,0,0,0.005974824525784558
2025-02-13,Day-1,MKTU2001,Material_Handle,B,PureMint Fresh,408.0,10200,238,409,25.0,0,0,0.02280130293159609
2025-02-13,Day-1,MKTU2002,Material_Handle,B,PureMint Fresh,448.0,11200,444,448,25.0,0,0,0.03813122638268636
2025-02-13,Day-1,MKTU2003,Material_Handle,B,PureMint Fresh,252.0,6300,376,257,25.0,0,0,0.05632115038945476
2025-02-13,Day-1,MKTU2004,Material_Handle,B,GreenClean Pro,304.526749,7400,224,305,24.3,0,0,0.02938090241343127
2025-02-13,Day-1,MKTU2005,Material_Filament,B,Zenith GreenClean,307.2734345,7900,388,373,51.42,0,0,0.04681467181467181
2025-02-13,Day-1,MKTU2006,Material_Handle,B,Total Action Green,420.0,10500,154,421,50.0,0,0,0.01445466491458607
2025-02-13,Day-1,MKZA1401,Material_Filament,B,ActiveClean Guard,255.2238806,17100,372,256,67.0,0,0,0.021291208791208792
2025-02-13,Day-1,MKZA1402,Material_Handle,B,ActiveClean Model X,250.7836991,16000,374,252,127.6,0,0,0.022841089532185173
2025-02-13,Day-1,MKZA1501,Material_Handle,B,Super Soft Tech,203.7313433,13650,263,205,134.0,0,0,0.018903184072450226
2025-02-13,Day-1,MKZA1502,Material_Filament,B,ActiveClean Guard,204.4776119,13700,362,206,67.0,0,0,0.02574313753377898
2025-02-13,Day-1,MKZA1601,Material_Handle,B,Precision Grip 2.0,170.1492537,11400,373,172,67.0,0,0,0.031682663722075934
2025-02-13,Day-1,MKZA1701,Material_Filament,B,Classic Clean 100,210.6268657,14112,546,212,67.0,0,0,0.03724928366762178
2025-02-13,Day-1,MKZA1801,Material_Handle,B,Total Action Model S,220.8955224,14800,470,222,67.0,0,0,0.03077930582842174
2025-02-13,Day-1,MKZA1802,Material_Handle,B,Total Action Model S,174.6268657,11700,250,176,67.0,0,0,0.02092050209205021
2025-02-13,Night-3,MAFT2201,Material_Handle,A,Renew 360,84.0,5316,401,90,24.0,0,0,0.07014168270071716
2025-02-13,Night-3,MAFT2203,Material_Filament,A,Renew 360,204.0,8196,570,222,24.0,0,0,0.0650239561943874
2025-02-13,Night-3,MAFT2205,Material_Handle,A,Oral Care 360,264.0,6336,597,285,48.0,0,0,0.08610990913024665
2025-02-13,Night-3,MHPT2301,Material_Handle,A,Deep Action White,350.0,16800,214,353,48.0,0,0,0.012577877042435641
2025-02-13,Night-3,MHPT2302,Material_Handle,A,Deep Action White,383.3333333,18400,485,386,48.0,0,0,0.025681758009001854
2025-02-13,Night-3,MHPT2303,Material_Handle,A,Total Action Model S,406.2968516,26800,420,409,133.4,0,0,0.015429831006612785
2025-02-13,Night-3,MHPT2304,Material_Filament,A,Total Defense Shield,427.7390754,26716,25,428,63.16,0,0,0.0009348939830223252
2025-02-13,Night-3,MHPT2305,Material_Filament,A,Classic Clean 100,419.556962,26516,783,426,63.2,0,0,0.02868236931755742
2025-02-13,Night-3,MHPT2306,Material_Filament,A,Total Defense Shield,430.9056365,26916,334,432,63.16,0,0,0.012256880733944955
2025-02-13,Night-3,MHPT2307,UNKNOWN,A,Total Defense Shield,327.1057631,20360,467,329,63.16,0,0,0.022422816536227012
2025-02-13,Night-3,MKBC0101,Material_Handle,A,Ocean Explorer (Ages 6+),376.744186,32100,236,378,172.0,0,0,0.007298367144977734
2025-02-13,Night-3,MKBC0102,Material_Filament,A,Pro-Clean 5000,393.1203931,31700,261,395,162.8,0,0,0.00816620255936923
2025-02-13,Night-3,MKBC0201,Material_Handle,A,EcoFresh Plus,396.7327888,34000,125,406,85.7,0,0,0.003663003663003663
2025-02-13,Night-3,MKBC0202,Material_Filament,A,Pro-Clean 5000,328.009828,26400,282,331,244.2,0,0,0.010568922869350123
2025-02-13,Night-3,MKBC0301,Material_Filament,A,Classic Clean 100,418.9607098,32756,546,421,157.8,0,0,0.016395411686985766
2025-02-13,Night-3,MKBC0302,Bundle_Material,A,Classic Clean 100,408.8212928,31956,266,410,78.9,0,0,0.008255229346409286
2025-02-13,Night-3,MKBC0302,Material_Filament,A,Total Defense Shield,20.38022814,4908,175,21,78.9,0,0,0.03442848711390911
2025-02-13,Night-3,MKBC0401,Material_Filament,A,Zenith Active,424.2908019,34250,107,287,81.43,0,0,0.0031143580638588932
2025-02-13,Night-3,MKBC0401,Bundle_Material,A,Zenith Active,0.0,0,0,138,81.43,0,1,
2025-02-13,Night-3,MKBC0402,Material_Filament,A,Zenith Active,414.4664129,33450,216,415,162.86,0,0,0.006415968633042239
2025-02-13,Night-3,MKBC0501,Material_Handle,A,Total Action Model S,412.8787879,32400,362,353,79.2,0,0,0.011049386484341615
2025-02-13,Night-3,MKBC0501,Material_Filament,A,Total Action Model S,0.0,0,0,61,79.2,0,1,
2025-02-13,Night-3,MKBC0502,Bundle_Material,A,ActiveClean Guard,374.2875237,29250,479,375,78.95,0,0,0.016112213663426283
2025-02-13,Night-3,MKBC0601,Material_Filament,A,Total Defense Shield,415.1584284,32456,364,417,78.9,0,0,0.01109079829372334
2025-02-13,Night-3,MKBC0602,Material_Filament,A,Total Defense Shield,415.1584284,32756,447,417,78.9,0,0,0.013462638918170044
2025-02-13,Night-3,MKBC0701,Material_Handle,A,Junior Sparkle (Ages 2+),440.6976744,37600,262,442,86.0,0,0,0.006919866885003434
2025-02-13,Night-3,MKBC0702,Material_Handle,A,Junior Sparkle (Ages 2+),417.4418605,35900,300,419,86.0,0,0,0.008287292817679558
2025-02-13,Night-3,MKBC0901,Bundle_Material,A,Classic Clean 100,31.88846641,5816,553,36,78.9,0,0,0.08682681739676558
2025-02-13,Night-3,MKBC0901,Bundle_Material,A,Total Defense Shield,287.4017744,22376,486,288,78.9,0,0,0.02125798267868078
2025-02-13,Night-3,MKBC0902,Material_Filament,A,Classic Clean 100,398.5804816,31148,445,400,157.8,0,0,0.01408539866426107
2025-02-13,Night-3,MKBC1001,Material_Handle,A,Defense Action Pro,396.6666667,23500,450,398,120.0,0,0,0.018789144050104383
2025-02-13,Night-3,MKBC1002,Material_Handle,A,Deep Action White,380.0,22500,297,384,60.0,0,0,0.013028030003947888
2025-02-13,Night-3,MKBC1101,Material_Filament,A,Classic Clean 100,383.269962,30240,411,386,78.9,0,0,0.013409024175393951
2025-02-13,Night-3,MKBC1102,Material_Filament,A,EcoFresh Plus,389.5348837,33200,412,392,86.0,0,0,0.012257527073664167
2025-02-13,Night-3,MKBC1201,Material_Handle,A,Junior Sparkle (Ages 2+),393.0232558,33500,561,394,172.0,0,0,0.01647045007486568
2025-02-13,Night-3,MKBC1202,Material_Handle,A,EcoFresh Plus,367.5612602,31200,407,369,85.7,0,0,0.01287689435884456
2025-02-13,Night-3,MKBC1301,Material_Handle,A,Advanced Hydro-Clean,392.0,9800,532,398,25.0,0,0,0.051490514905149054
2025-02-13,Night-3,MKFX2101,Material_Filament,A,Classic Clean 100,344.9429658,26916,561,346,78.9,0,0,0.02041707610001092
2025-02-13,Night-3,MKFX2102,Material_Filament,A,Classic Clean 100,434.3726236,33972,489,435,78.9,0,0,0.01418995386088622
2025-02-13,Night-3,MKTU2001,Material_Handle,A,PureMint Fresh,256.0,6400,330,264,25.0,0,0,0.04903417533432392
2025-02-13,Night-3,MKTU2002,Material_Handle,A,PureMint Fresh,440.0,11000,335,441,25.0,0,0,0.029554477282752536
2025-02-13,Night-3,MKTU2004,Material_Handle,A,GreenClean Pro,423.8683128,10300,456,425,24.3,0,0,0.04239494235775381
2025-02-13,Night-3,MKTU2005,Material_Filament,A,Zenith GreenClean,315.0525088,8100,369,379,25.71,0,0,0.04357066950053135
2025-02-13,Night-3,MKTU2006,Material_Handle,A,Total Action Green,408.0,10200,444,409,25.0,0,0,0.04171364148816235
2025-02-13,Night-3,MKZA1401,Material_Filament,A,ActiveClean Guard,248.5074627,16650,65,249,67.0,0,0,0.003888722704157942
2025-02-13,Night-3,MKZA1402,Material_Handle,A,ActiveClean Model X,194.3573668,12400,178,195,127.6,0,0,0.014151693432978216
2025-02-13,Night-3,MKZA1501,Material_Filament,A,Super Soft Tech,186.5671642,12500,265,138,67.0,0,0,0.020759890325107718
2025-02-13,Night-3,MKZA1501,Material_Handle,A,Super Soft Tech,0.0,0,0,50,67.0,0,1,
2025-02-13,Night-3,MKZA1502,Material_Filament,A,ActiveClean Guard,198.5074627,13300,580,200,67.0,0,0,0.04178674351585014
2025-02-13,Night-3,MKZA1601,Material_Handle,A,Precision Grip 2.0,194.0298507,13000,657,198,67.0,0,0,0.04810719777403529
2025-02-13,Night-3,MKZA1801,Material_Handle,A,Total Action Model S,214.9253731,14400,150,216,67.0,0,0,0.010309278350515464
2025-02-13,Night-3,MKZA1802,Material_Handle,A,Total Action Model S,216.4179104,14500,220,218,67.0,0,0,0.014945652173913044
2025-02-14,Afternoon-2,MAFT2201,Material_Handle,C,Renew 360,304.0,7296,488,331,24.0,0,0,0.06269270298047276
2025-02-14,Afternoon-2,MAFT2203,Material_Filament,C,Renew 360,216.0,5184,581,239,24.0,0,0,0.1007805724197745
2025-02-14,Afternoon-2,MAFT2205,Material_Handle,C,Oral Care 360,316.0,7584,279,341,24.0,0,0,0.035482640213658906
2025-02-14,Afternoon-2,MHPT2301,Material_Handle,C,Deep Action White,406.25,19500,446,409,48.0,0,0,0.02236037300711922
2025-02-14,Afternoon-2,MHPT2302,Material_Handle,C,Deep Action White,229.1666667,11000,432,231,48.0,0,0,0.03778866340097971
2025-02-14,Afternoon-2,MHPT2303,Material_Handle,C,Total Action Model S,395.802099,26100,653,401,66.7,0,0,0.024408477553919186
2025-02-14,Afternoon-2,MHPT2304,Material_Filament,C,Total Defense Shield,335.1488284,20868,504,337,63.16,0,0,0.023582257158899493
2025-02-14,Afternoon-2,MHPT2305,Material_Filament,C,Classic Clean 100,432.2151899,27016,694,437,63.2,0,0,0.025045110068567304
2025-02-14,Afternoon-2,MHPT2306,Material_Filament,C,Total Defense Shield,386.1937935,24092,401,389,63.16,0,0,0.016372024660106968
2025-02-14,Afternoon-2,MHPT2307,UNKNOWN,C,Total Defense Shield,422.8625712,26408,333,424,63.16,0,0,0.012452787853857372
2025-02-14,Afternoon-2,MKBC0101,Material_Handle,C,Ocean Explorer (Ages 6+),411.627907,35100,512,412,258.0,0,0,0.01437717623273054
2025-02-14,Afternoon-2,MKBC0102,Material_Filament,C,Pro-Clean 5000,368.5503686,29700,471,385,244.2,0,0,0.015611017201948891
2025-02-14,Afternoon-2,MKBC0201,Material_Handle,C,EcoFresh Plus,404.9008168,34700,496,415,171.4,0,0,0.014092510512558245
2025-02-14,Afternoon-2,MKBC0202,Material_Filament,C,Pro-Clean 5000,312.039312,25100,558,313,244.2,0,0,0.021747603086756568
2025-02-14,Afternoon-2,MKBC0301,Material_Filament,C,Classic Clean 100,411.356147,32456,221,414,78.9,0,0,0.006763166753373933
2025-02-14,Afternoon-2,MKBC0302,Bundle_Material,C,Classic Clean 100,380.2281369,29700,376,384,78.9,0,0,0.012501662455113713
2025-02-14,Afternoon-2,MKBC0401,Material_Filament,C,Zenith Active,435.3432396,35150,281,437,162.86,0,0,0.00793090796195422
2025-02-14,Afternoon-2,MKBC0402,Material_Filament,C,Zenith Active,443.3255557,35800,337,445,162.86,0,0,0.009325621938733155
2025-02-14,Afternoon-2,MKBC0501,Material_Handle,C,Total Action Model S,382.5757576,30000,475,384,158.4,0,0,0.015586546349466776
2025-02-14,Afternoon-2,MKBC0502,Material_Filament,C,ActiveClean Guard,355.2881571,27750,291,357,78.95,0,0,0.010377661281694662
2025-02-14,Afternoon-2,MKBC0601,Material_Filament,C,Total Defense Shield,413.8910013,32356,358,415,78.9,0,0,0.010943327015956471
2025-02-14,Afternoon-2,MKBC0602,Material_Filament,C,Total Defense Shield,408.8212928,32256,560,410,78.9,0,0,0.017064846416382253
2025-02-14,Afternoon-2,MKBC0701,Material_Handle,C,Junior Sparkle (Ages 2+),441.8604651,37700,251,443,86.0,0,0,0.006613791467945509
2025-02-14,Afternoon-2,MKBC0702,Material_Handle,C,Junior Sparkle (Ages 2+),398.8372093,34000,365,399,172.0,0,0,0.010621271642659682
2025-02-14,Afternoon-2,MKBC0901,Bundle_Material,C,Classic Clean 100,361.6223067,28232,752,365,78.9,0,0,0.025945349158156224
2025-02-14,Afternoon-2,MKBC0902,Material_Filament,C,Classic Clean 100,389.7084918,30448,604,393,78.9,0,0,0.019451243076130362
2025-02-14,Afternoon-2,MKBC1001,Material_Handle,C,Defense Action Pro,405.0,24000,290,409,120.0,0,0,0.011939069575957185
2025-02-14,Afternoon-2,MKBC1002,Tooling,C,Total Defense Shield,364.157161,28432,375,366,78.9,0,0,0.013017669316485576
2025-02-14,Afternoon-2,MKBC1101,Material_Filament,C,Classic Clean 100,51.1026616,7332,414,52,78.9,0,0,0.053446940356312936
2025-02-14,Afternoon-2,MKBC1102,Material_Filament,C,EcoFresh Plus,404.6511628,34500,241,405,172.0,0,0,0.006937048444201376
2025-02-14,Afternoon-2,MKBC1201,Tooling,C,Classic White 110,82.38276299,6500,784,91,78.9,0,0,0.10763316858868753
2025-02-14,Afternoon-2,MKBC1202,Material_Handle,C,EcoFresh Plus,239.2065344,20200,446,240,85.7,0,0,0.02160224740869902
2025-02-14,Afternoon-2,MKBC1301,Material_Handle,C,Advanced Hydro-Clean,420.0,10500,288,424,25.0,0,0,0.026696329254727477
2025-02-14,Afternoon-2,MKFX2101,Material_Filament,C,Classic Clean 100,415.2598226,32464,384,417,78.9,0,0,0.011690209449585971
